index_code,date,close,previous_close,category
000905.SH,20160323,6118.9664,6075.4922,up
000905.SH,20160324,6018.4242,6118.9664,down
000905.SH,20160325,6077.4312,6018.4242,up
000905.SH,20160328,6037.7782,6077.4312,down
000905.SH,20160329,5921.8672,6037.7782,down
000905.SH,20160330,6137.5034,5921.8672,up
000905.SH,20160331,6155.8138,6137.5034,flat
000905.SH,20160401,6124.5278,6155.8138,down
000905.SH,20160405,6286.5826,6124.5278,up
000905.SH,20160406,6323.4342,6286.5826,up
000905.SH,20160407,6228.9737,6323.4342,down
000905.SH,20160408,6168.7419,6228.9737,down
000905.SH,20160411,6304.3004,6168.7419,up
000905.SH,20160412,6252.7729,6304.3004,down
000905.SH,20160413,6344.2255,6252.7729,up
000905.SH,20160414,6401.8545,6344.2255,up
000905.SH,20160415,6384.3496,6401.8545,flat
000905.SH,20160418,6281.2024,6384.3496,down
000905.SH,20160419,6308.229,6281.2024,flat
000905.SH,20160420,6022.2126,6308.229,down
000905.SH,20160421,5970.682,6022.2126,down
000905.SH,20160422,6011.3201,5970.682,up
000905.SH,20160425,5978.0772,6011.3201,down
000905.SH,20160426,6046.7734,5978.0772,up
000905.SH,20160427,6016.699,6046.7734,flat
000905.SH,20160428,5990.3285,6016.699,flat
000905.SH,20160429,5985.594,5990.3285,flat
000905.SH,20160503,6167.4537,5985.594,up
000905.SH,20160504,6169.7826,6167.4537,flat
000905.SH,20160505,6203.8166,6169.7826,up
000905.SH,20160506,5961.489,6203.8166,down
000905.SH,20160509,5743.6473,5961.489,down
000905.SH,20160510,5738.8961,5743.6473,flat
000905.SH,20160511,5723.4104,5738.8961,flat
000905.SH,20160512,5726.4555,5723.4104,flat
000905.SH,20160513,5714.3107,5726.4555,flat
000905.SH,20160516,5812.5423,5714.3107,up
000905.SH,20160517,5790.3416,5812.5423,flat
000905.SH,20160518,5631.1927,5790.3416,down
000905.SH,20160519,5666.7331,5631.1927,up
000905.SH,20160520,5732.9018,5666.7331,up
000905.SH,20160523,5809.4761,5732.9018,up
000905.SH,20160524,5743.1782,5809.4761,down
000905.SH,20160525,5715.1834,5743.1782,flat
000905.SH,20160526,5744.3876,5715.1834,up
000905.SH,20160527,5739.5897,5744.3876,flat
000905.SH,20160530,5711.3152,5739.5897,flat
000905.SH,20160531,5947.3224,5711.3152,up
000905.SH,20160601,5973.7799,5947.3224,flat
000905.SH,20160602,6013.8942,5973.7799,up
000905.SH,20160603,6032.603,6013.8942,flat
000905.SH,20160606,6051.8595,6032.603,flat
000905.SH,20160607,6045.3571,6051.8595,flat
000905.SH,20160608,6023.8776,6045.3571,flat
000905.SH,20160613,5746.4438,6023.8776,down
000905.SH,20160614,5762.7612,5746.4438,flat
000905.SH,20160615,5952.846,5762.7612,up
000905.SH,20160616,5930.5454,5952.846,flat
000905.SH,20160617,5964.2724,5930.5454,up
000905.SH,20160620,5985.5691,5964.2724,flat
000905.SH,20160621,5916.8032,5985.5691,down
000905.SH,20160622,6008.8857,5916.8032,up
000905.SH,20160623,5978.1737,6008.8857,down
000905.SH,20160624,5903.6202,5978.1737,down
000905.SH,20160627,6044.2191,5903.6202,up
000905.SH,20160628,6107.5105,6044.2191,up
000905.SH,20160629,6120.2021,6107.5105,flat
000905.SH,20160630,6123.4939,6120.2021,flat
000905.SH,20160701,6111.5385,6123.4939,flat
000905.SH,20160704,6231.8811,6111.5385,up
000905.SH,20160705,6269.5046,6231.8811,up
000905.SH,20160706,6297.3969,6269.5046,flat
000905.SH,20160707,6319.7926,6297.3969,flat
000905.SH,20160708,6299.8533,6319.7926,flat
000905.SH,20160711,6312.4988,6299.8533,flat
000905.SH,20160712,6395.1448,6312.4988,up
000905.SH,20160713,6446.5634,6395.1448,up
000905.SH,20160714,6455.5827,6446.5634,flat
000905.SH,20160715,6441.0159,6455.5827,flat
000905.SH,20160718,6412.0731,6441.0159,flat
000905.SH,20160719,6431.9383,6412.0731,flat
000905.SH,20160720,6417.9223,6431.9383,flat
000905.SH,20160721,6442.7093,6417.9223,flat
000905.SH,20160722,6390.9254,6442.7093,down
000905.SH,20160725,6408.7831,6390.9254,flat
000905.SH,20160726,6494.4743,6408.7831,up
000905.SH,20160727,6229.2885,6494.4743,down
000905.SH,20160728,6243.2883,6229.2885,flat
000905.SH,20160729,6202.8923,6243.2883,down
000905.SH,20160801,6109.2782,6202.8923,down
000905.SH,20160802,6168.5088,6109.2782,up
000905.SH,20160803,6198.3885,6168.5088,flat
000905.SH,20160804,6238.2309,6198.3885,up
000905.SH,20160805,6203.2872,6238.2309,down
000905.SH,20160808,6290.7562,6203.2872,up
000905.SH,20160809,6341.5497,6290.7562,up
000905.SH,20160810,6318.2681,6341.5497,flat
000905.SH,20160811,6226.3129,6318.2681,down
000905.SH,20160812,6299.0915,6226.3129,up
000905.SH,20160815,6442.5272,6299.0915,up
000905.SH,20160816,6468.8946,6442.5272,flat
000905.SH,20160817,6488.3648,6468.8946,flat
000905.SH,20160818,6490.408,6488.3648,flat
000905.SH,20160819,6499.5548,6490.408,flat
000905.SH,20160822,6420.3544,6499.5548,down
000905.SH,20160823,6428.6978,6420.3544,flat
000905.SH,20160824,6435.0586,6428.6978,flat
000905.SH,20160825,6382.5704,6435.0586,down
000905.SH,20160826,6410.7335,6382.5704,flat
000905.SH,20160829,6427.5291,6410.7335,flat
000905.SH,20160830,6425.7543,6427.5291,flat
000905.SH,20160831,6434.2103,6425.7543,flat
000905.SH,20160901,6381.4755,6434.2103,down
000905.SH,20160902,6356.9538,6381.4755,flat
000905.SH,20160905,6391.7923,6356.9538,up
000905.SH,20160906,6492.9722,6391.7923,up
000905.SH,20160907,6494.3159,6492.9722,flat
000905.SH,20160908,6517.9835,6494.3159,flat
000905.SH,20160909,6471.053,6517.9835,down
000905.SH,20160912,6291.6364,6471.053,down
000905.SH,20160913,6320.0315,6291.6364,flat
000905.SH,20160914,6278.158,6320.0315,down
000905.SH,20160919,6344.181,6278.158,up
000905.SH,20160920,6342.0328,6344.181,flat
000905.SH,20160921,6343.7541,6342.0328,flat
000905.SH,20160922,6385.6353,6343.7541,up
000905.SH,20160923,6370.5834,6385.6353,flat
000905.SH,20160926,6241.5157,6370.5834,down
000905.SH,20160927,6286.9093,6241.5157,up
000905.SH,20160928,6281.2838,6286.9093,flat
000905.SH,20160929,6298.7911,6281.2838,flat
000905.SH,20160930,6328.0856,6298.7911,flat
000905.SH,20161010,6447.6934,6328.0856,up
000905.SH,20161011,6486.4254,6447.6934,up
000905.SH,20161012,6482.7379,6486.4254,flat
000905.SH,20161013,6484.831,6482.7379,flat
000905.SH,20161014,6469.4915,6484.831,flat
000905.SH,20161017,6413.1487,6469.4915,down
000905.SH,20161018,6509.2821,6413.1487,up
000905.SH,20161019,6495.2574,6509.2821,flat
000905.SH,20161020,6498.2375,6495.2574,flat
000905.SH,20161021,6475.2807,6498.2375,flat
000905.SH,20161024,6539.4661,6475.2807,up
000905.SH,20161025,6563.3539,6539.4661,flat
000905.SH,20161026,6530.3898,6563.3539,down
000905.SH,20161027,6517.3594,6530.3898,flat
000905.SH,20161028,6455.8349,6517.3594,down
000905.SH,20161031,6452.2058,6455.8349,flat
000905.SH,20161101,6507.95,6452.2058,up
000905.SH,20161102,6455.1295,6507.95,down
000905.SH,20161103,6483.7322,6455.1295,flat
000905.SH,20161104,6462.5928,6483.7322,flat
000905.SH,20161107,6468.8171,6462.5928,flat
000905.SH,20161108,6503.1781,6468.8171,up
000905.SH,20161109,6453.5718,6503.1781,down
000905.SH,20161110,6536.9651,6453.5718,up
000905.SH,20161111,6583.8864,6536.9651,up
000905.SH,20161114,6615.0071,6583.8864,flat
000905.SH,20161115,6640.4616,6615.0071,flat
000905.SH,20161116,6644.1878,6640.4616,flat
000905.SH,20161117,6636.469,6644.1878,flat
000905.SH,20161118,6602.3265,6636.469,down
000905.SH,20161121,6611.5399,6602.3265,flat
000905.SH,20161122,6661.246,6611.5399,up
000905.SH,20161123,6631.1733,6661.246,flat
000905.SH,20161124,6623.0489,6631.1733,flat
000905.SH,20161125,6652.8177,6623.0489,flat
000905.SH,20161128,6670.8035,6652.8177,flat
000905.SH,20161129,6620.7949,6670.8035,down
000905.SH,20161130,6585.5776,6620.7949,down
000905.SH,20161201,6624.4657,6585.5776,up
000905.SH,20161202,6520.9745,6624.4657,down
000905.SH,20161205,6486.0173,6520.9745,down
000905.SH,20161206,6490.8897,6486.0173,flat
000905.SH,20161207,6558.0247,6490.8897,up
000905.SH,20161208,6527.4338,6558.0247,flat
000905.SH,20161209,6513.9155,6527.4338,flat
000905.SH,20161212,6249.0784,6513.9155,down
000905.SH,20161213,6278.1793,6249.0784,flat
000905.SH,20161214,6239.4989,6278.1793,down
000905.SH,20161215,6280.3981,6239.4989,up
000905.SH,20161216,6318.5239,6280.3981,up
000905.SH,20161219,6320.7324,6318.5239,flat
000905.SH,20161220,6300.6383,6320.7324,flat
000905.SH,20161221,6347.6058,6300.6383,up
000905.SH,20161222,6341.7879,6347.6058,flat
000905.SH,20161223,6281.9966,6341.7879,down
000905.SH,20161226,6294.7546,6281.9966,flat
000905.SH,20161227,6288.8594,6294.7546,flat
000905.SH,20161228,6270.2395,6288.8594,flat
000905.SH,20161229,6252.6076,6270.2395,flat
000905.SH,20161230,6263.6256,6252.6076,flat
000905.SH,20170103,6320.7626,6263.6256,up
000905.SH,20170104,6394.6694,6320.7626,up
000905.SH,20170105,6399.2841,6394.6694,flat
000905.SH,20170106,6371.6168,6399.2841,flat
000905.SH,20170109,6415.4176,6371.6168,up
000905.SH,20170110,6393.9283,6415.4176,flat
000905.SH,20170111,6331.9638,6393.9283,down
000905.SH,20170112,6272.851,6331.9638,down
000905.SH,20170113,6194.6575,6272.851,down
000905.SH,20170116,6031.2414,6194.6575,down
000905.SH,20170117,6082.0657,6031.2414,up
000905.SH,20170118,6068.593,6082.0657,flat
000905.SH,20170119,6043.675,6068.593,flat
000905.SH,20170120,6121.9983,6043.675,up
000905.SH,20170123,6172.1671,6121.9983,up
000905.SH,20170124,6165.2642,6172.1671,flat
000905.SH,20170125,6179.5681,6165.2642,flat
000905.SH,20170126,6223.7061,6179.5681,up
000905.SH,20170203,6207.0921,6223.7061,flat
000905.SH,20170206,6259.2471,6207.0921,up
000905.SH,20170207,6255.927,6259.2471,flat
000905.SH,20170208,6291.5977,6255.927,up
000905.SH,20170209,6331.1771,6291.5977,up
000905.SH,20170210,6337.1081,6331.1771,flat
000905.SH,20170213,6369.6526,6337.1081,up
000905.SH,20170214,6374.8852,6369.6526,flat
000905.SH,20170215,6311.6959,6374.8852,down
000905.SH,20170216,6359.3361,6311.6959,up
000905.SH,20170217,6307.1627,6359.3361,down
000905.SH,20170220,6385.0625,6307.1627,up
000905.SH,20170221,6434.4383,6385.0625,up
000905.SH,20170222,6474.225,6434.4383,up
000905.SH,20170223,6473.993,6474.225,flat
000905.SH,20170224,6476.1655,6473.993,flat
000905.SH,20170227,6424.2549,6476.1655,down
000905.SH,20170228,6450.9701,6424.2549,flat
000905.SH,20170301,6467.6385,6450.9701,flat
000905.SH,20170302,6434.6262,6467.6385,down
000905.SH,20170303,6452.839,6434.6262,flat
000905.SH,20170306,6517.3235,6452.839,up
000905.SH,20170307,6523.1868,6517.3235,flat
000905.SH,20170308,6497.0878,6523.1868,flat
000905.SH,20170309,6439.3822,6497.0878,down
000905.SH,20170310,6447.9165,6439.3822,flat
000905.SH,20170313,6507.8964,6447.9165,up
000905.SH,20170314,6493.4846,6507.8964,flat
000905.SH,20170315,6486.0616,6493.4846,flat
000905.SH,20170316,6543.3407,6486.0616,up
000905.SH,20170317,6483.2463,6543.3407,down
000905.SH,20170320,6498.3416,6483.2463,flat
000905.SH,20170321,6515.9458,6498.3416,flat
000905.SH,20170322,6499.7928,6515.9458,flat
000905.SH,20170323,6512.1874,6499.7928,flat
000905.SH,20170324,6546.615,6512.1874,up
000905.SH,20170327,6516.0326,6546.615,flat
000905.SH,20170328,6498.6902,6516.0326,flat
000905.SH,20170329,6480.543,6498.6902,flat
000905.SH,20170330,6375.7437,6480.543,down
000905.SH,20170331,6401.6479,6375.7437,flat
000905.SH,20170405,6539.9665,6401.6479,up
000905.SH,20170406,6559.6526,6539.9665,flat
000905.SH,20170407,6578.726,6559.6526,flat
000905.SH,20170410,6566.5441,6578.726,flat
000905.SH,20170411,6629.1661,6566.5441,up
000905.SH,20170412,6576.4761,6629.1661,down
000905.SH,20170413,6615.7042,6576.4761,up
000905.SH,20170414,6528.1624,6615.7042,down
000905.SH,20170417,6456.598,6528.1624,down
000905.SH,20170418,6418.2114,6456.598,down
000905.SH,20170419,6350.6465,6418.2114,down
000905.SH,20170420,6347.7732,6350.6465,flat
000905.SH,20170421,6300.7128,6347.7732,down
000905.SH,20170424,6138.5049,6300.7128,down
000905.SH,20170425,6160.4612,6138.5049,flat
000905.SH,20170426,6176.3981,6160.4612,flat
000905.SH,20170427,6192.3044,6176.3981,flat
000905.SH,20170428,6211.8624,6192.3044,flat
000905.SH,20170502,6216.115,6211.8624,flat
000905.SH,20170503,6197.4779,6216.115,flat
000905.SH,20170504,6176.3053,6197.4779,flat
000905.SH,20170505,6089.6828,6176.3053,down
000905.SH,20170508,5975.5395,6089.6828,down
000905.SH,20170509,6012.0016,5975.5395,up
000905.SH,20170510,5885.841,6012.0016,down
000905.SH,20170511,5872.6391,5885.841,flat
000905.SH,20170512,5863.7832,5872.6391,flat
000905.SH,20170515,5893.5075,5863.7832,up
000905.SH,20170516,6014.7344,5893.5075,up
000905.SH,20170517,6027.6504,6014.7344,flat
000905.SH,20170518,5976.2998,6027.6504,down
000905.SH,20170519,5974.9772,5976.2998,flat
000905.SH,20170522,5888.8127,5974.9772,down
000905.SH,20170523,5764.8759,5888.8127,down
000905.SH,20170524,5799.2499,5764.8759,up
000905.SH,20170525,5850.8006,5799.2499,up
000905.SH,20170526,5836.9338,5850.8006,flat
000905.SH,20170531,5824.1042,5836.9338,flat
000905.SH,20170601,5709.9994,5824.1042,down
000905.SH,20170602,5772.5174,5709.9994,up
000905.SH,20170605,5815.8022,5772.5174,up
000905.SH,20170606,5841.5232,5815.8022,flat
000905.SH,20170607,5955.0153,5841.5232,up
000905.SH,20170608,5958.977,5955.0153,flat
000905.SH,20170609,5969.2741,5958.977,flat
000905.SH,20170612,5902.8551,5969.2741,down
000905.SH,20170613,5980.0566,5902.8551,up
000905.SH,20170614,5966.4314,5980.0566,flat
000905.SH,20170615,6021.1651,5966.4314,up
000905.SH,20170616,6012.9996,6021.1651,flat
000905.SH,20170619,6057.4115,6012.9996,up
000905.SH,20170620,6066.9046,6057.4115,flat
000905.SH,20170621,6078.1925,6066.9046,flat
000905.SH,20170622,5992.3352,6078.1925,down
000905.SH,20170623,6010.3137,5992.3352,flat
000905.SH,20170626,6111.6406,6010.3137,up
000905.SH,20170627,6113.1658,6111.6406,flat
000905.SH,20170628,6086.2112,6113.1658,flat
000905.SH,20170629,6116.9932,6086.2112,up
000905.SH,20170630,6138.1556,6116.9932,flat
000905.SH,20170703,6177.3953,6138.1556,up
000905.SH,20170704,6146.8527,6177.3953,flat
000905.SH,20170705,6193.9641,6146.8527,up
000905.SH,20170706,6201.6535,6193.9641,flat
000905.SH,20170707,6226.0108,6201.6535,flat
000905.SH,20170710,6206.5568,6226.0108,flat
000905.SH,20170711,6128.9942,6206.5568,down
000905.SH,20170712,6132.9922,6128.9942,flat
000905.SH,20170713,6149.9337,6132.9922,flat
000905.SH,20170714,6128.7397,6149.9337,flat
000905.SH,20170717,5876.4592,6128.7397,down
000905.SH,20170718,5938.4342,5876.4592,up
000905.SH,20170719,6059.3582,5938.4342,up
000905.SH,20170720,6099.2835,6059.3582,up
000905.SH,20170721,6126.1083,6099.2835,flat
000905.SH,20170724,6167.1282,6126.1083,up
000905.SH,20170725,6153.5984,6167.1282,flat
000905.SH,20170726,6146.7028,6153.5984,flat
000905.SH,20170727,6184.0207,6146.7028,up
000905.SH,20170728,6215.4633,6184.0207,up
000905.SH,20170731,6298.0004,6215.4633,up
000905.SH,20170801,6286.5362,6298.0004,flat
000905.SH,20170802,6251.8627,6286.5362,down
000905.SH,20170803,6261.9676,6251.8627,flat
000905.SH,20170804,6225.1151,6261.9676,down
000905.SH,20170807,6303.4209,6225.1151,up
000905.SH,20170808,6303.716,6303.4209,flat
000905.SH,20170809,6340.022,6303.716,up
000905.SH,20170810,6289.2174,6340.022,down
000905.SH,20170811,6161.1903,6289.2174,down
000905.SH,20170814,6292.6418,6161.1903,up
000905.SH,20170815,6314.7608,6292.6418,flat
000905.SH,20170816,6318.7986,6314.7608,flat
000905.SH,20170817,6366.034,6318.7986,up
000905.SH,20170818,6347.7557,6366.034,flat
000905.SH,20170821,6403.7803,6347.7557,up
000905.SH,20170822,6375.9814,6403.7803,flat
000905.SH,20170823,6322.7819,6375.9814,down
000905.SH,20170824,6278.59,6322.7819,down
000905.SH,20170825,6346.5305,6278.59,up
000905.SH,20170828,6424.5841,6346.5305,up
000905.SH,20170829,6408.1567,6424.5841,flat
000905.SH,20170830,6453.4636,6408.1567,up
000905.SH,20170831,6470.4259,6453.4636,flat
000905.SH,20170901,6526.5046,6470.4259,up
000905.SH,20170904,6564.6804,6526.5046,up
000905.SH,20170905,6571.8591,6564.6804,flat
000905.SH,20170906,6607.1176,6571.8591,up
000905.SH,20170907,6558.5963,6607.1176,down
000905.SH,20170908,6574.1826,6558.5963,flat
000905.SH,20170911,6649.6276,6574.1826,up
000905.SH,20170912,6644.0118,6649.6276,flat
000905.SH,20170913,6684.3798,6644.0118,up
000905.SH,20170914,6672.1849,6684.3798,flat
000905.SH,20170915,6622.0438,6672.1849,down
000905.SH,20170918,6669.4548,6622.0438,up
000905.SH,20170919,6636.0201,6669.4548,down
000905.SH,20170920,6692.4724,6636.0201,up
000905.SH,20170921,6612.0456,6692.4724,down
000905.SH,20170922,6572.0096,6612.0456,down
000905.SH,20170925,6489.8441,6572.0096,down
000905.SH,20170926,6520.7175,6489.8441,flat
000905.SH,20170927,6583.1401,6520.7175,up
000905.SH,20170928,6567.7915,6583.1401,flat
000905.SH,20170929,6603.2587,6567.7915,up
000905.SH,20171009,6678.371,6603.2587,up
000905.SH,20171010,6705.4812,6678.371,flat
000905.SH,20171011,6666.4696,6705.4812,down
000905.SH,20171012,6659.0957,6666.4696,flat
000905.SH,20171013,6709.8164,6659.0957,up
000905.SH,20171016,6619.2056,6709.8164,down
000905.SH,20171017,6612.9428,6619.2056,flat
000905.SH,20171018,6563.4369,6612.9428,down
000905.SH,20171019,6501.3999,6563.4369,down
000905.SH,20171020,6571.424,6501.3999,up
000905.SH,20171023,6612.7637,6571.424,up
000905.SH,20171024,6603.0042,6612.7637,flat
000905.SH,20171025,6647.892,6603.0042,up
000905.SH,20171026,6671.9288,6647.892,flat
000905.SH,20171027,6630.8067,6671.9288,down
000905.SH,20171030,6511.7616,6630.8067,down
000905.SH,20171031,6560.2054,6511.7616,up
000905.SH,20171101,6552.9545,6560.2054,flat
000905.SH,20171102,6484.9258,6552.9545,down
000905.SH,20171103,6426.9799,6484.9258,down
000905.SH,20171106,6511.0958,6426.9799,up
000905.SH,20171107,6551.9363,6511.0958,up
000905.SH,20171108,6561.6897,6551.9363,flat
000905.SH,20171109,6611.3517,6561.6897,up
000905.SH,20171110,6641.2164,6611.3517,flat
000905.SH,20171113,6671.2054,6641.2164,flat
000905.SH,20171114,6614.5136,6671.2054,down
000905.SH,20171115,6537.6563,6614.5136,down
000905.SH,20171116,6558.3085,6537.6563,flat
000905.SH,20171117,6361.9415,6558.3085,down
000905.SH,20171120,6433.1702,6361.9415,up
000905.SH,20171121,6456.352,6433.1702,flat
000905.SH,20171122,6439.4419,6456.352,flat
000905.SH,20171123,6274.5116,6439.4419,down
000905.SH,20171124,6278.0287,6274.5116,flat
000905.SH,20171127,6194.5522,6278.0287,down
000905.SH,20171128,6299.3122,6194.5522,up
000905.SH,20171129,6318.3684,6299.3122,flat
000905.SH,20171130,6263.421,6318.3684,down
000905.SH,20171201,6316.4072,6263.421,up
000905.SH,20171204,6279.6206,6316.4072,down
000905.SH,20171205,6132.912,6279.6206,down
000905.SH,20171206,6172.8031,6132.912,up
000905.SH,20171207,6135.4702,6172.8031,down
000905.SH,20171208,6203.1433,6135.4702,up
000905.SH,20171211,6286.1656,6203.1433,up
000905.SH,20171212,6233.2115,6286.1656,down
000905.SH,20171213,6277.441,6233.2115,up
000905.SH,20171214,6284.0807,6277.441,flat
000905.SH,20171215,6235.7608,6284.0807,down
000905.SH,20171218,6199.9889,6235.7608,down
000905.SH,20171219,6251.2416,6199.9889,up
000905.SH,20171220,6199.3628,6251.2416,down
000905.SH,20171221,6238.4987,6199.3628,up
000905.SH,20171222,6242.8847,6238.4987,flat
000905.SH,20171225,6185.5907,6242.8847,down
000905.SH,20171226,6220.1473,6185.5907,up
000905.SH,20171227,6173.1528,6220.1473,down
000905.SH,20171228,6204.2702,6173.1528,up
000905.SH,20171229,6250.8207,6204.2702,up
000905.SH,20180102,6332.2269,6250.8207,up
000905.SH,20180103,6388.2533,6332.2269,up
000905.SH,20180104,6417.535,6388.2533,flat
000905.SH,20180105,6417.2537,6417.535,flat
000905.SH,20180108,6446.1818,6417.2537,flat
000905.SH,20180109,6445.7462,6446.1818,flat
000905.SH,20180110,6405.9395,6445.7462,down
000905.SH,20180111,6425.9401,6405.9395,flat
000905.SH,20180112,6399.3737,6425.9401,flat
000905.SH,20180115,6253.3759,6399.3737,down
000905.SH,20180116,6301.1327,6253.3759,up
000905.SH,20180117,6267.4599,6301.1327,down
000905.SH,20180118,6286.8007,6267.4599,flat
000905.SH,20180119,6272.38,6286.8007,flat
000905.SH,20180122,6347.6383,6272.38,up
000905.SH,20180123,6354.9978,6347.6383,flat
000905.SH,20180124,6394.2999,6354.9978,up
000905.SH,20180125,6382.7165,6394.2999,flat
000905.SH,20180126,6383.6312,6382.7165,flat
000905.SH,20180129,6309.8836,6383.6312,down
000905.SH,20180130,6313.442,6309.8836,flat
000905.SH,20180131,6189.3413,6313.442,down
000905.SH,20180201,5984.7428,6189.3413,down
000905.SH,20180202,6004.8494,5984.7428,flat
000905.SH,20180205,5998.2236,6004.8494,flat
000905.SH,20180206,5704.2641,5998.2236,down
000905.SH,20180207,5711.3322,5704.2641,flat
000905.SH,20180208,5766.4797,5711.3322,up
000905.SH,20180209,5554.8974,5766.4797,down
000905.SH,20180212,5699.0979,5554.8974,up
000905.SH,20180213,5736.9505,5699.0979,up
000905.SH,20180214,5754.8344,5736.9505,flat
000905.SH,20180222,5875.7272,5754.8344,up
000905.SH,20180223,5897.6765,5875.7272,flat
000905.SH,20180226,6029.6795,5897.6765,up
000905.SH,20180227,6010.5573,6029.6795,flat
000905.SH,20180228,6023.677,6010.5573,flat
000905.SH,20180301,6090.2247,6023.677,up
000905.SH,20180302,6056.3354,6090.2247,down
000905.SH,20180305,6064.0983,6056.3354,flat
000905.SH,20180306,6145.5768,6064.0983,up
000905.SH,20180307,6086.4874,6145.5768,down
000905.SH,20180308,6131.5142,6086.4874,up
000905.SH,20180309,6206.9754,6131.5142,up
000905.SH,20180312,6295.7776,6206.9754,up
000905.SH,20180313,6254.1457,6295.7776,down
000905.SH,20180314,6189.317,6254.1457,down
000905.SH,20180315,6180.1108,6189.317,flat
000905.SH,20180316,6146.3058,6180.1108,down
000905.SH,20180319,6153.8339,6146.3058,flat
000905.SH,20180320,6173.6984,6153.8339,flat
000905.SH,20180321,6129.2042,6173.6984,down
000905.SH,20180322,6101.2276,6129.2042,flat
000905.SH,20180323,5787.1523,6101.2276,down
000905.SH,20180326,5902.9588,5787.1523,up
000905.SH,20180327,6034.775,5902.9588,up
000905.SH,20180328,5973.3414,6034.775,down
000905.SH,20180329,6034.8572,5973.3414,up
000905.SH,20180330,6114.7382,6034.8572,up
000905.SH,20180402,6121.9642,6114.7382,flat
000905.SH,20180403,6059.7089,6121.9642,down
000905.SH,20180404,6017.6863,6059.7089,down
000905.SH,20180409,6025.6493,6017.6863,flat
000905.SH,20180410,6063.7423,6025.6493,up
000905.SH,20180411,6086.6126,6063.7423,flat
000905.SH,20180412,6051.3346,6086.6126,down
000905.SH,20180413,6027.1867,6051.3346,flat
000905.SH,20180416,6012.4053,6027.1867,flat
000905.SH,20180417,5890.8571,6012.4053,down
000905.SH,20180418,5970.6577,5890.8571,up
000905.SH,20180419,6004.7334,5970.6577,up
000905.SH,20180420,5880.8359,6004.7334,down
000905.SH,20180423,5823.9205,5880.8359,down
000905.SH,20180424,5957.1927,5823.9205,up
000905.SH,20180425,5959.422,5957.1927,flat
000905.SH,20180426,5847.9766,5959.422,down
000905.SH,20180427,5860.9836,5847.9766,flat
000905.SH,20180502,5855.3233,5860.9836,flat
000905.SH,20180503,5910.6058,5855.3233,up
000905.SH,20180504,5909.2944,5910.6058,flat
000905.SH,20180507,6019.1409,5909.2944,up
000905.SH,20180508,6041.8143,6019.1409,flat
000905.SH,20180509,6029.2329,6041.8143,flat
000905.SH,20180510,6040.5716,6029.2329,flat
000905.SH,20180511,5991.3424,6040.5716,down
000905.SH,20180514,5967.5541,5991.3424,flat
000905.SH,20180515,6020.5697,5967.5541,up
000905.SH,20180516,6004.0696,6020.5697,flat
000905.SH,20180517,5973.7785,6004.0696,down
000905.SH,20180518,5995.1497,5973.7785,flat
000905.SH,20180521,6072.1991,5995.1497,up
000905.SH,20180522,6092.9069,6072.1991,flat
000905.SH,20180523,6013.8472,6092.9069,down
000905.SH,20180524,5992.6209,6013.8472,flat
000905.SH,20180525,5917.7978,5992.6209,down
000905.SH,20180528,5891.2627,5917.7978,flat
000905.SH,20180529,5835.4456,5891.2627,down
000905.SH,20180530,5682.5881,5835.4456,down
000905.SH,20180531,5754.4746,5682.5881,up
000905.SH,20180601,5685.1155,5754.4746,down
000905.SH,20180604,5683.1486,5685.1155,flat
000905.SH,20180605,5779.0778,5683.1486,up
000905.SH,20180606,5774.2575,5779.0778,flat
000905.SH,20180607,5738.0176,5774.2575,down
000905.SH,20180608,5669.3031,5738.0176,down
000905.SH,20180611,5632.3566,5669.3031,down
000905.SH,20180612,5693.3461,5632.3566,up
000905.SH,20180613,5607.0173,5693.3461,down
000905.SH,20180614,5586.9314,5607.0173,flat
000905.SH,20180615,5483.9446,5586.9314,down
000905.SH,20180619,5141.7095,5483.9446,down
000905.SH,20180620,5198.3935,5141.7095,up
000905.SH,20180621,5089.2522,5198.3935,down
000905.SH,20180622,5160.1228,5089.2522,up
000905.SH,20180625,5125.0333,5160.1228,down
000905.SH,20180626,5160.2829,5125.0333,up
000905.SH,20180627,5109.4975,5160.2829,down
000905.SH,20180628,5055.1093,5109.4975,down
000905.SH,20180629,5217.7643,5055.1093,up
000905.SH,20180702,5138.7826,5217.7643,down
000905.SH,20180703,5197.1313,5138.7826,up
000905.SH,20180704,5121.3436,5197.1313,down
000905.SH,20180705,4982.7627,5121.3436,down
000905.SH,20180706,4996.6299,4982.7627,flat
000905.SH,20180709,5107.5507,4996.6299,up
000905.SH,20180710,5136.5326,5107.5507,up
000905.SH,20180711,5036.1565,5136.5326,down
000905.SH,20180712,5172.5032,5036.1565,up
000905.SH,20180713,5204.1855,5172.5032,up
000905.SH,20180716,5195.2002,5204.1855,flat
000905.SH,20180717,5196.1969,5195.2002,flat
000905.SH,20180718,5156.6363,5196.1969,down
000905.SH,20180719,5111.3271,5156.6363,down
000905.SH,20180720,5175.2516,5111.3271,up
000905.SH,20180723,5214.0038,5175.2516,up
000905.SH,20180724,5304.641,5214.0038,up
000905.SH,20180725,5308.6569,5304.641,flat
000905.SH,20180726,5273.4789,5308.6569,down
000905.SH,20180727,5249.2904,5273.4789,flat
000905.SH,20180730,5185.151,5249.2904,down
